document_id,filename,chunk_id,content,page_range,element_types,char_count,created_at
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,15,"The notion of an incomplete 
proposition  that  is  just  a  ‘hole’  is  incoherent,2  and  yet  logical 
forms require ‘holes’ that range over entire propositions.
Hence, I 
opt here for propositional functions to be expressions with at least 
one variable, which could be just the variable itself.
3 
  But what of the intuition that we can use different expressions 
to  represent  the  same  argument  scheme  as  in  the  first  argument 
above  or  that  we  could  use  different  expressions  to  represent  the 
same incomplete proposition as in the English, ‘x hates y’ and the 
German, ‘x hasst y’.
Since they are in different languages, they are 
different  expressions  and  yet  they  apparently  express  the  same 
incomplete proposition.",sentences_60-70,"text, paragraph",770,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,16,"Suppose we have a set of allowable substitutions for ‘x’ and ‘y’ 
in  English  and  a  set  of  allowable  substitutions  for  ‘x’  and  ‘y’  in 
German.
Then, just as long as the set of propositions that are ex-
pressed  from  all  the  possible  substitutions  for  ‘x’  and  ‘y’  in  ‘x 
hates y’ in English is the same set of propositions as from ‘x hasst 
y’ in German, then the two expressions pick out the same proposi-

 
2 Some would argue that the notion of a proposition with parts, and so with one 
part  missing,  is  incoherent  (See,  for  example,  Keller,  2013).",sentences_62-72,"text, paragraph",612,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,17,"But  regardless  of 
the metaphysics of propositions, the entirety of the proposition missing is not an 
incomplete proposition, so I need not take a stand on the metaphysics of propo-
sitions here.
3  In  an  earlier  presentation  version  of  this  work  (Goddu,  2019)  I,  for  ease  of 
presentation,  just  stipulated  that  propositional  functions  were  a  sort  of  incom-
plete proposition.
Subsequent reflection has led me to opt for expressions.
544  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.
tional function.
4 In other words, propositional functions are equiv-
alence classes of expressions.",sentences_70-80,"text, paragraph",616,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,18,"We  arrive  then  at  the  following  definition  of  a  propositional 
function: 
  D1: By a ‘propositional function’ we mean a class of expres-
sions, each of which is either a variable or contains at least 
one  variable,  such  that  when  each  variable  in  each  expres-
sion is replaced with an equivalent value, every member of 
the class expresses the same proposition.
As ungainly as this definition might at first appear, assuming that 
one (a) wants to take (1) seriously and (b) allow for the possibility 
of  different  expressions  with  variables  ultimately  picking  out  the 
same function, our options are limited.",sentences_72-82,"text, paragraph",639,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,19,"5 
  But  if  arguments  are  composed  of  propositions  and  argument 
schemes  are  composed  of  expressions,  we  lose  the  intuitive  ele-
gance  of  being  able  to  say  that  argument  schemes  are  schematic 
arguments  because  they  are  composed  of  schematic  propositions.
Perhaps the inelegance can be avoided by holding that arguments 
are themselves composed of expressions rather than propositions.
Of the three ontological candidates for arguments, viz, proposi-
tions, acts, or expressions, expressions is probably the least popu-
lar choice amongst theorists.
One primary reason is that Anselm’s 
Ontological  argument  in  Latin,  is  still  Anselm’s  Ontological  Ar-
gument  when  translated  into  English  or  German.",sentences_76-86,"text, paragraph",750,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,20,"But  since  the 

 
4 I leave unanswered the question of whether the set of allowable substitutions 
for the variables in a propositional function is part of the function, in which case 
different substitution sets would entail different functions (and so the number of 
argument  schemes  would  multiply  accordingly)  or  whether  one  propositional 
function can be used with different domains for the variables.
5 But not necessarily to just expressions.
For example, one could take proposi-
tions  to  be  sets  of  possible  worlds  and  then  take  a  propositional  function  to 
literally  be  a  function  such  as  f  (x  is  tall)  that  maps  allowable  substitution 
instances  of  x  to  sets  of  possible  worlds.",sentences_79-89,"text, paragraph",731,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,21,"Of  course,  we  would  still  need  to 
determine the nature of the allowable substitution instances for x—would those 
be expressions or the referent of those expressions? Also, we would still lose the 
notion  that  propositional  functions  were  incomplete  propositions  since  the 
notion of an incomplete set of possible worlds is incoherent.
A simple theory of argument schemes  545 
 

© G.
Informal Logic, Vol.
4 (2021), pp.
languages  are  different,  the  expressions  are  different  and  so  if 
arguments are composed of expressions, we would have to say the 
Latin, English, and German versions of Anselm’s argument are all 
different arguments.
But why not make the same move made above to explain how 
different expressions pick out the same propositional function, i.",sentences_85-95,"text, paragraph",792,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,22,", 
are in one particular equivalence class of expressions? Arguments, 
then,  would  be  equivalence  classes  of  expressions,  i.
,  all  the 
expressions  that  express  the  same  complex  of  propositions  and 
Anselm’s  argument  in  Latin,  or  English,  or  German,  would  once 
again be one argument.
There is however a significant difference 
between the case of arguments and the case of propositional func-
tions.
In  the  case  of  propositional  functions,  the  choices  were 
incomplete  propositions  or  expressions.
I  chose  expressions  and 
then defined equivalence classes of expressions in terms of sets of 
propositions.
Complete  propositions  were  not  one  of  the  options 
for propositional functions.",sentences_91-101,"text, paragraph",735,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,23,"But in the case of arguments, proposi-
tions are one of the options for the components of arguments, so if 
one is ultimately relying on the propositions to define the equiva-
lence  class  of  expressions  that  are  an  argument,  one  should  just 
say  the  propositions  are  the  argument—after  all,  the  propositions 
are doing all the work.
Hence, despite the inelegance of arguments 
being  composed  of  propositions  and  argument  schemes  (or  sche-
matic arguments) being composed of expressions, I still avoid the 
incoherence  of  incomplete  propositions  that  are  just  ‘holes’  and 
account  for  the  intuition  that  different  expressions  could  express 
the same propositional function.",sentences_93-103,"text, paragraph",720,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,24,"The  incoherence  of  incomplete  propositions  that  are  just  holes 
is a result of accommodating (1), that logical forms are schemes.
But perhaps if we give up (1) we can avoid the incoherence.
But the point of this paper is to try to articulate a theory of 
the  nature  of  argument  schemes  that  respects  (1)  and  point  out 
some  of  its  consequences.
Some  of  those  consequences  may  be 
unpalatable  enough  for  some  to  reject  the  resulting  theory—I  do 
not.
Regardless, for now, I hold off evaluating the consequences of 
holding  or  rejecting  (1),  see  especially  section  4.
2,  until  after  the 
theory  has  been  fully  presented.
I  turn  instead  to  a  difficulty  for 
T1.
546  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.",sentences_103-113,"text, table",771,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,25,"A difficulty for T1 

Suppose one takes seriously the claim that argument schemes are 
schematic arguments.
6 Hence, every argument can be made into a 
scheme by schematizing at least one element of the expression of 
the argument, i.
, by replacing at least one element of the expres-
sion  with  a  variable.
So,  consider  the  slightly  stilted  argument 
expression: 
  A1: Harry hates Billy.
Hence, not possible that Harry impar-
tially evaluates Billy’s work.
Now  consider  some  potential  single  variable  schematizations  of 
A1: 
  S2:  X  hates  Billy.
Hence,  not  possible  that  X  impartially 
evaluates Billy’s work.
S3: Harry hates X.
Hence, not possible that Harry impartially 
evaluates X’s work.
S4: Harry Xs Billy.",sentences_113-123,"text, paragraph",744,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,26,"Hence, Harry cannot impartially evaluate 
Billy’s work.
Hence,  not  possible  that  Harry  impartially  evaluates 
Billy’s work.
S6:  Harry  hates  Billy.
Hence,  X  possible  that  Harry  impar-
tially evaluates Billy’s  work.
S7:  Harry  hates  Billy.
Hence,  not  X  that  Harry  impartially 
evaluates Billy’s work.
S8: Harry hates Billy.
Hence, not possible that Harry X eval-
uates Billy’s work.
S9: Harry hates Billy.
Hence, not possible that Harry impar-
tially Xs Billy’s work.
S10:  Harry  hates  Billy.
Hence,  not  possible  that  Harry  im-
partially evaluates Billy’s X.
S11: Harry hates Billy.
Hence, not possible that X 

 
6 This sort of claim motivates what David Hitchcock calls bottom-up generation 
of schemes (Hitchcock, 2017, p.",sentences_127-137,"text, paragraph",766,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,27,"A simple theory of argument schemes  547 
 

© G.
Informal Logic, Vol.
4 (2021), pp.
S12: Harry hates Billy.
Hence, not X.
S13: Harry hates Billy.
Depending  on  what  can  and  cannot  be  properly  replaced  with  a 
variable, a question I am not going to try to answer here, there may 
be even more single variable schematizations of A1, such as: 
  S14:  Harry  X.
Hence,  not  possible  that  Harry  impartially 
evaluates Billy’s work, 
S15: Harry hates Billy.
Hence, not possible that Harry X Bil-
ly’s work,  
S16: Harry hates Billy.
Hence, not possible that Harry X.
The maximal schematization is the eight variable: 
 
  S17: X Ys Z.
Hence, A B (X C Ds Z’s E).
There  are  lots  of  schematizations  in  between,  such  as  the  two 
variable:  
 
  S18: X.",sentences_140-150,"text, paragraph",774,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,28,"Hence, Y  
 
or    
  S19: Harry hates Billy.
Hence, not X that Harry impartially 
Ys Billy’s work, 
 
or the three variable: 
  S20: X Zs Y.
Hence, not possible that X impartially evaluates 
Y’s work.
All of these are schematic instances of Argument 1.
But given 
T1,  not  all  of  them  are  argument  schemes,  since  T1  requires  that 
every sentence element of a target argument expression be turned 
into  a  propositional  function.
But  this  is  true  of  only  two  of  the 
fifteen  given  potential  single  variable  schematizations,  since  only 

548  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.
two  elements  are  common  to  both  premise  and  conclusion,  viz 
‘Harry’ and ‘Billy.",sentences_149-159,"text, paragraph",719,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,29,"’ 
If all it takes to be an argumentation scheme is to be the sche-
matization of some argument expression, then S4-S13 are schemes 
just  as  much  as  S2  and  S3.
Indeed,  I  suspect  it  is  an  interesting 
question what can and cannot be substituted in for X in Harry Xs 
Billy in S4, such that it is true that it is not possible for Harry to 
impartially evaluate Billy’s work.
Of course, one might argue that 
Harry and Billy are just placeholders here and the real scheme of 
interest is S20, which does satisfy T1.
But consider: 
  S21: Mephistopheles Xs God.
Hence, not possible for Meph-
istopheles to impartially consider God’s judgments.",sentences_154-164,"text, paragraph",657,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,30,"In  this  case,  given  how  unique  Mephistopheles  and  God  are  sup-
posed to be, we may really be interested in what values of X would 
make the conclusion true for those two individuals.
In other words, 
I am not sure we should rule out by definition that schemes cannot 
have complete proposition expressions as parts.
In  addition,  I  also  suspect  that  our  maximal  schematization, 
S17, is unlikely to be of much interest, since it will have too many 
disparate and unrelated instances to make it of any value, and yet it 
also  satisfies  T1.",sentences_157-167,"text, paragraph",557,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,31,"So,  T1  as  it  stands  appears  to  exclude  certain 
items  by  definitional  fiat  and  merely  appealing  to  some  sort  of 
‘suitably  general’  principle  will  not  explain  why  the  maximal 
schematization  is  of  limited  to  no  interest.
Hence,  to  avoid  the 
definitional  exclusion  of  many  of  the  possible  schematizations  of 
A1,  I  also  offer  the  following  even  more  liberal  definition  of  ar-
gumentation schemes: 
 
T2: An argument scheme is a set of a set of proposition ex-
pressions or propositional functions and another proposition 
expression  or  propositional  function,  with  at  least  one  ele-
ment being a propositional function.",sentences_159-169,"text, paragraph",685,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,32,"Regardless of whether one adopts T2 (or accepts T1 and the con-
current  challenge  of  explaining  why  S4-S13  and  perhaps  S21 
should  be  excluded  from  the  realm  of  schemes),  either  theory 

A simple theory of argument schemes  549 
 

© G.
Informal Logic, Vol.
4 (2021), pp.
captures all existing cases of argumentation schemes.
Any logical 
form such as:  
 
  S22: X or Y; not X; hence, Y.
or 
 
  S23: If X, then Y; If Y, then Z; Hence, if X, then Z, 
 
can be captured by T1, and anything that satisfies T1 also satisfies 
T2.
Similarly, typical argumentation schemes such as: 
  S24:  Source  E  is  an  expert  in  subject  domain  S  containing 
proposition A; E asserts that   proposition  A  is  true  (false); 
Hence, A is true (false.",sentences_166-176,"text, paragraph",760,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,33,"), (Walton, Reed, and Macagno, 2008, 
p.
310) 
 
or 
  S25:  Generally,  case  C1  is  similar  to  Case  C2;  A  is  true 
(false) in case C1; Hence, A is   true  (false)  in  case  C2.
(Walton, Reed, and Macagno, 2008, p.
315) 
 
satisfy both T1 and T2.
In fact, all the schemes one can find in the 
literature  satisfy  both  T1  and  T2.
7  Of  course,  recall  we  have  the 
scheme: 
 
  S18: X, Hence Y, 
 
which  captures  all  possible  simple  arguments  given  that  X  could 
be  any  proposition  whatsoever  (including  a  perhaps  infinite  con-
junction) and Y could be any proposition whatsoever.",sentences_172-182,"text, paragraph",613,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,34,"7 What if there are arguments with multiple conclusions? Then T1 and T2 are 
just definitions of simple argument schemes and then sets of schemes would be 
needed to capture complex schemes.
550  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.
Critical questions? 

One  might  object  that  T1  and  T2  do  not  capture  all  given  argu-
mentation  schemes  on  the  grounds  that  in  many  cases,  schemes, 
especially defeasible schemes, are presented along with a series of 
critical  questions  and  T1  and  T2  include  no  mention  of  critical 
questions at all.
Are critical questions part of schemes or not?   
One  standard  answer  is  “no.",sentences_178-188,"text, paragraph",661,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,35,"”  Schemes  have  corresponding 
questions,  but  the  questions  are  not  part  of  the  schemes  them-
selves,  but  rather  provide  guidance  for  the  proper  evaluation  of 
instances  of  the  schemes.
For  example,  Walton,  Reed,  and 
Macagno  write:  “The  two  elements  together,  the  argumentation 
scheme and the matching critical questions, are used to evaluate a 
given  argument  in  a  particular  case  …”  (2008,  p.
David 
Hitchcock writes:  
 
As  an  aid  to  evaluation  of  the  inference  in  an  argument  fitting  a 
certain scheme, the theorist will provide a list of so-called “critical 
questions”  to  be  asked  corresponding  to  the  conditions  under 
which arguments of the scheme in question have a good inference 
(2017, p.
Ian Dove and E.",sentences_182-192,"text, paragraph",793,2025-06-27T17:22:34.286922+00:00
